Source,Target,Weight
small,floor,1
floor,small,1
small,move,1
move,small,1
faded,ceilings,1
ceilings,faded,1
faded,walls,1
walls,faded,1
fresh,ceilings,1
ceilings,fresh,1
fresh,walls,1
walls,fresh,1
only,ceilings,1
ceilings,only,1
only,walls,1
walls,only,1
did not take,Derrick,1
Derrick,did not take,1
did not take,Robert,1
Robert,did not take,1
too,Derrick,1
Derrick,too,1
too,Robert,1
Robert,too,1
took,Derrick,1
Derrick,took,1
took,Robert,1
Robert,took,1
a liar,Erin,1
Erin,a liar,1
a liar,Jessica,1
Jessica,a liar,1
lied to,Erin,1
Erin,lied to,1
lied to,Jessica,1
Jessica,lied to,1
is disappointed,Jennifer,1
Jennifer,is disappointed,1
is disappointed,Kayla,1
Kayla,is disappointed,1
starts writing,Jennifer,1
Jennifer,starts writing,1
starts writing,Kayla,1
Kayla,starts writing,1
bad,Brett,1
Brett,bad,1
bad,Christopher,1
Christopher,bad,1
didnt want,Brett,1
Brett,didnt want,1
didnt want,Christopher,1
Christopher,didnt want,1
good,Brett,1
Brett,good,1
good,Christopher,1
Christopher,good,1
he,Brett,1
Brett,he,1
he,Christopher,1
Christopher,he,1
him,Brett,1
Brett,him,1
him,Christopher,1
Christopher,him,1
wanted,Brett,1
Brett,wanted,1
wanted,Christopher,1
Christopher,wanted,1
fit,Erin,1
Erin,fit,1
fit,Kayla,1
Kayla,fit,1
unfit,Erin,1
Erin,unfit,1
unfit,Kayla,1
Kayla,unfit,1
big,Matthew,1
Matthew,big,1
big,Nick,1
Nick,big,1
small,Matthew,1
Matthew,small,1
small,Nick,1
Nick,small,1
a,apartment,1
apartment,a,1
a,house,1
house,a,1
an,apartment,1
apartment,an,1
an,house,1
house,an,1
easier,apartment,1
apartment,easier,1
easier,house,1
house,easier,1
harder,apartment,1
apartment,harder,1
harder,house,1
house,harder,1
old,jeans,1
jeans,old,1
old,khakis,1
khakis,old,1
trendy,jeans,1
jeans,trendy,1
trendy,khakis,1
khakis,trendy,1
damaging,accident,1
accident,damaging,1
damaging,insurance,1
insurance,damaging,1
expensive,accident,1
accident,expensive,1
expensive,insurance,1
insurance,expensive,1
just,accident,1
accident,just,1
just,insurance,1
insurance,just,1
still,accident,1
accident,still,1
still,insurance,1
insurance,still,1
in,guitar,1
guitar,in,1
in,piano,1
piano,in,1
out of,guitar,1
guitar,out of,1
out of,piano,1
piano,out of,1
heavy,boat,1
boat,heavy,1
heavy,ship,1
ship,heavy,1
light,boat,1
boat,light,1
light,ship,1
ship,light,1
deep enough to,bowl,1
bowl,deep enough to,1
deep enough to,plate,1
plate,deep enough to,1
in,bowl,1
bowl,in,1
in,plate,1
plate,in,1
n,bowl,1
bowl,n,1
n,plate,1
plate,n,1
shallow and couldnt,bowl,1
bowl,shallow and couldnt,1
shallow and couldnt,plate,1
plate,shallow and couldnt,1
ignores,Leslie,1
Leslie,ignores,1
ignores,Nelson,1
Nelson,ignores,1
plays,Leslie,1
Leslie,plays,1
plays,Nelson,1
Nelson,plays,1
a healthy weight,Joel,1
Joel,a healthy weight,1
a healthy weight,Kyle,1
Kyle,a healthy weight,1
overweight,Joel,1
Joel,overweight,1
overweight,Kyle,1
Kyle,overweight,1
customer,Lawrence,1
Lawrence,customer,1
customer,Leslie,1
Leslie,customer,1
worker,Lawrence,1
Lawrence,worker,1
worker,Leslie,1
Leslie,worker,1
animals,Donald,1
Donald,animals,1
animals,Randy,1
Randy,animals,1
cubicles,Donald,1
Donald,cubicles,1
cubicles,Randy,1
Randy,cubicles,1
easier,computer,1
computer,easier,1
easier,television,1
television,easier,1
harder,computer,1
computer,harder,1
harder,television,1
television,harder,1
had clarity,bullhorn,1
bullhorn,had clarity,1
had clarity,microphone,1
microphone,had clarity,1
was muffled,bullhorn,1
bullhorn,was muffled,1
was muffled,microphone,1
microphone,was muffled,1
always,Angela,1
Angela,always,1
always,Christine,1
Christine,always,1
never,Angela,1
Angela,never,1
never,Christine,1
Christine,never,1
tough,bleach,1
bleach,tough,1
tough,stain,1
stain,tough,1
weak,bleach,1
bleach,weak,1
weak,stain,1
stain,weak,1
less,Natalie,1
Natalie,less,1
less,Rebecca,1
Rebecca,less,1
more,Natalie,1
Natalie,more,1
more,Rebecca,1
Rebecca,more,1
good,Lindsey,1
Lindsey,good,1
good,Mary,1
Mary,good,1
poor,Lindsey,1
Lindsey,poor,1
poor,Mary,1
Mary,poor,1
aerated,Air,1
Air,aerated,1
aerated,Room,1
Room,aerated,1
clean,Air,1
Air,clean,1
clean,Room,1
Room,clean,1
humane,box,1
box,humane,1
humane,trap,1
trap,humane,1
inhumane,box,1
box,inhumane,1
inhumane,trap,1
trap,inhumane,1
failed,Betty,1
Betty,failed,1
failed,Maria,1
Maria,failed,1
graduated,Betty,1
Betty,graduated,1
graduated,Maria,1
Maria,graduated,1
good,Angela,1
Angela,good,1
good,Erin,1
Erin,good,1
grateful,Angela,1
Angela,grateful,1
grateful,Erin,1
Erin,grateful,1
dried fast,mortar,1
mortar,dried fast,1
dried fast,trowel,1
trowel,dried fast,1
was handheld,mortar,1
mortar,was handheld,1
was handheld,trowel,1
trowel,was handheld,1
frequently,Craig,1
Craig,frequently,1
frequently,Jeffrey,1
Jeffrey,frequently,1
infrequently,Craig,1
Craig,infrequently,1
infrequently,Jeffrey,1
Jeffrey,infrequently,1
nice and cool,summer,1
summer,nice and cool,1
nice and cool,winter,1
winter,nice and cool,1
too hot,summer,1
summer,too hot,1
too hot,winter,1
winter,too hot,1
a fan of cats,Elena,1
Elena,a fan of cats,1
a fan of cats,Sarah,1
Sarah,a fan of cats,1
very persuasive,Elena,1
Elena,very persuasive,1
very persuasive,Sarah,1
Sarah,very persuasive,1
bad,Felicia,1
Felicia,bad,1
bad,Patricia,1
Patricia,bad,1
good,Felicia,1
Felicia,good,1
good,Patricia,1
Patricia,good,1
ethical,commands,1
commands,ethical,1
ethical,computers,1
computers,ethical,1
unethical,commands,1
commands,unethical,1
unethical,computers,1
computers,unethical,1
coarse,pot,1
pot,coarse,1
coarse,steel wool,1
steel wool,coarse,1
fragile,pot,1
pot,fragile,1
fragile,steel wool,1
steel wool,fragile,1
art,Jason,1
Jason,art,1
art,Leslie,1
Leslie,art,1
history,Jason,1
Jason,history,1
history,Leslie,1
Leslie,history,1
history major,Jason,1
Jason,history major,1
history major,Leslie,1
Leslie,history major,1
cheap,boots,1
boots,cheap,1
cheap,loafers,1
loafers,cheap,1
expensive,boots,1
boots,expensive,1
expensive,loafers,1
loafers,expensive,1
optimistic,Kenneth,1
Kenneth,optimistic,1
optimistic,Matthew,1
Matthew,optimistic,1
pessimistic,Kenneth,1
Kenneth,pessimistic,1
pessimistic,Matthew,1
Matthew,pessimistic,1
bought,Donald,1
Donald,bought,1
bought,Kyle,1
Kyle,bought,1
did not need to buy,Donald,1
Donald,did not need to buy,1
did not need to buy,Kyle,1
Kyle,did not need to buy,1
infield,Erin,1
Erin,infield,1
infield,Kayla,1
Kayla,infield,1
outfield,Erin,1
Erin,outfield,1
outfield,Kayla,1
Kayla,outfield,1
professional patissier,Craig,1
Craig,professional patissier,1
professional patissier,Justin,1
Justin,professional patissier,1
terrible cook,Craig,1
Craig,terrible cook,1
terrible cook,Justin,1
Justin,terrible cook,1
been,Megan,1
Megan,been,1
been,Monica,1
Monica,been,1
for awhile,Megan,1
Megan,for awhile,1
for awhile,Monica,1
Monica,for awhile,1
just started,Megan,1
Megan,just started,1
just started,Monica,1
Monica,just started,1
attended,Adam,1
Adam,attended,1
attended,Nick,1
Nick,attended,1
missed,Adam,1
Adam,missed,1
missed,Nick,1
Nick,missed,1
hates,Carrie,1
Carrie,hates,1
hates,Tanya,1
Tanya,hates,1
loves,Carrie,1
Carrie,loves,1
loves,Tanya,1
Tanya,loves,1
although,Betty,1
Betty,although,1
although,Tanya,1
Tanya,although,1
because,Betty,1
Betty,because,1
because,Tanya,1
Tanya,because,1
lip,chapstick,1
chapstick,lip,1
lip,lipstick,1
lipstick,lip,1
old,chapstick,1
chapstick,old,1
old,lipstick,1
lipstick,old,1
trendy,chapstick,1
chapstick,trendy,1
trendy,lipstick,1
lipstick,trendy,1
entered,evening,1
evening,entered,1
entered,morning,1
morning,entered,1
exited,evening,1
evening,exited,1
exited,morning,1
morning,exited,1
bigger,chalk,1
chalk,bigger,1
bigger,markers,1
markers,bigger,1
smaller,chalk,1
chalk,smaller,1
smaller,markers,1
markers,smaller,1
because,Betty,1
Betty,because,1
because,Patricia,1
Patricia,because,1
even though,Betty,1
Betty,even though,1
even though,Patricia,1
Patricia,even though,1
better,casino,1
casino,better,1
better,truckstop,1
truckstop,better,1
worse,casino,1
casino,worse,1
worse,truckstop,1
truckstop,worse,1
artist,Kayla,1
Kayla,artist,1
artist,Maria,1
Maria,artist,1
model,Kayla,1
Kayla,model,1
model,Maria,1
Maria,model,1
boring,basketball,1
basketball,boring,1
boring,bowling,1
bowling,boring,1
fun,basketball,1
basketball,fun,1
fun,bowling,1
bowling,fun,1
rough,aloe,1
aloe,rough,1
rough,lotion,1
lotion,rough,1
soothing,aloe,1
aloe,soothing,1
soothing,lotion,1
lotion,soothing,1
needed,curtains,1
curtains,needed,1
needed,materials,1
materials,needed,1
pretty,curtains,1
curtains,pretty,1
pretty,materials,1
materials,pretty,1
didnt have,Dennis,1
Dennis,didnt have,1
didnt have,Kyle,1
Kyle,didnt have,1
had,Dennis,1
Dennis,had,1
had,Kyle,1
Kyle,had,1
a calmer,Amy,1
Amy,a calmer,1
a calmer,Christine,1
Christine,a calmer,1
an angry,Amy,1
Amy,an angry,1
an angry,Christine,1
Christine,an angry,1
because didnt have,Megan,1
Megan,because didnt have,1
because didnt have,Rachel,1
Rachel,because didnt have,1
since already had,Megan,1
Megan,since already had,1
since already had,Rachel,1
Rachel,since already had,1
big,Felicia,1
Felicia,big,1
big,Katrina,1
Katrina,big,1
small,Felicia,1
Felicia,small,1
small,Katrina,1
Katrina,small,1
decided to,Amy,1
Amy,decided to,1
decided to,Kayla,1
Kayla,decided to,1
saw them,Amy,1
Amy,saw them,1
saw them,Kayla,1
Kayla,saw them,1
did not study at all,Logan,1
Logan,did not study at all,1
did not study at all,Robert,1
Robert,did not study at all,1
studied a lot harder,Logan,1
Logan,studied a lot harder,1
studied a lot harder,Robert,1
Robert,studied a lot harder,1
on hand,Carrie,1
Carrie,on hand,1
on hand,Laura,1
Laura,on hand,1
pot,pot,1
pot,pot,1
pot,tulip,1
tulip,pot,1
tulip,pot,1
pot,tulip,1
tulip,tulip,1
tulip,tulip,1
guilty,Jennifer,1
Jennifer,guilty,1
guilty,Kayla,1
Kayla,guilty,1
sneezy,Jennifer,1
Jennifer,sneezy,1
sneezy,Kayla,1
Kayla,sneezy,1
sorry,Jennifer,1
Jennifer,sorry,1
sorry,Kayla,1
Kayla,sorry,1
stuffy,Jennifer,1
Jennifer,stuffy,1
stuffy,Kayla,1
Kayla,stuffy,1
experienced,Benjamin,1
Benjamin,experienced,1
experienced,Steven,1
Steven,experienced,1
new,Benjamin,1
Benjamin,new,1
new,Steven,1
Steven,new,1
empty,hole,1
hole,empty,1
empty,pot,1
pot,empty,1
full,hole,1
hole,full,1
full,pot,1
pot,full,1
large,folder,1
folder,large,1
large,paper,1
paper,large,1
small,folder,1
folder,small,1
small,paper,1
paper,small,1
many times,Emily,1
Emily,many times,1
many times,Megan,1
Megan,many times,1
never,Emily,1
Emily,never,1
never,Megan,1
Megan,never,1
one,Emily,1
Emily,one,1
one,Megan,1
Megan,one,1
strong,Erin,1
Erin,strong,1
strong,Sarah,1
Sarah,strong,1
weak,Erin,1
Erin,weak,1
weak,Sarah,1
Sarah,weak,1
hides,black bow,1
black bow,hides,1
hides,white bow,1
white bow,hides,1
shows,black bow,1
black bow,shows,1
shows,white bow,1
white bow,shows,1
offered,Betty,1
Betty,offered,1
offered,Sarah,1
Sarah,offered,1
wanted,Betty,1
Betty,wanted,1
wanted,Sarah,1
Sarah,wanted,1
dangerous,coop,1
coop,dangerous,1
dangerous,yard,1
yard,dangerous,1
safe,coop,1
coop,safe,1
safe,yard,1
yard,safe,1
cold,Sweater,1
Sweater,cold,1
cold,T-Shirt,1
T-Shirt,cold,1
hot,Sweater,1
Sweater,hot,1
hot,T-Shirt,1
T-Shirt,hot,1
always,Laura,1
Laura,always,1
always,Samantha,1
Samantha,always,1
rarely,Laura,1
Laura,rarely,1
rarely,Samantha,1
Samantha,rarely,1
Ive decide,Ian,1
Ian,Ive decide,1
Ive decide,Steven,1
Steven,Ive decide,1
go,Ian,1
Ian,go,1
go,Steven,1
Steven,go,1
educating,Brian,1
Brian,educating,1
educating,Michael,1
Michael,educating,1
learning,Brian,1
Brian,learning,1
learning,Michael,1
Michael,learning,1
student,Brian,1
Brian,student,1
student,Michael,1
Michael,student,1
teacher,Brian,1
Brian,teacher,1
teacher,Michael,1
Michael,teacher,1
narrow,doorway,1
doorway,narrow,1
narrow,table,1
table,narrow,1
wide,doorway,1
doorway,wide,1
wide,table,1
table,wide,1
ahead,Jason,1
Jason,ahead,1
ahead,Randy,1
Randy,ahead,1
behind,Jason,1
Jason,behind,1
behind,Randy,1
Randy,behind,1
cheaply,documentary movie,1
documentary movie,cheaply,1
cheaply,dramatic film,1
dramatic film,cheaply,1
well,documentary movie,1
documentary movie,well,1
well,dramatic film,1
dramatic film,well,1
baby,Angela,1
Angela,baby,1
baby,Betty,1
Betty,baby,1
mother,Angela,1
Angela,mother,1
mother,Betty,1
Betty,mother,1
adored,Joel,1
Joel,adored,1
adored,Matthew,1
Matthew,adored,1
hated,Joel,1
Joel,hated,1
hated,Matthew,1
Matthew,hated,1
not,female,1
female,not,1
not,male,1
male,not,1
well,female,1
female,well,1
well,male,1
male,well,1
parent,Joel,1
Joel,parent,1
parent,Robert,1
Robert,parent,1
teenager,Joel,1
Joel,teenager,1
teenager,Robert,1
Robert,teenager,1
black,Derrick,1
Derrick,black,1
black,Ryan,1
Ryan,black,1
green,Derrick,1
Derrick,green,1
green,Ryan,1
Ryan,green,1
fatter,Donald,1
Donald,fatter,1
fatter,William,1
William,fatter,1
thinner,Donald,1
Donald,thinner,1
thinner,William,1
William,thinner,1
saved,Felicia,1
Felicia,saved,1
saved,Sarah,1
Sarah,saved,1
spent,Felicia,1
Felicia,spent,1
spent,Sarah,1
Sarah,spent,1
been an example for,Christopher,1
Christopher,been an example for,1
been an example for,Michael,1
Michael,been an example for,1
looked up to,Christopher,1
Christopher,looked up to,1
looked up to,Michael,1
Michael,looked up to,1
hated,Angela,1
Angela,hated,1
hated,Lindsey,1
Lindsey,hated,1
loved,Angela,1
Angela,loved,1
loved,Lindsey,1
Lindsey,loved,1
large,briefcase,1
briefcase,large,1
large,editorial,1
editorial,large,1
small,briefcase,1
briefcase,small,1
small,editorial,1
editorial,small,1
strong,pesticide,1
pesticide,strong,1
strong,soil,1
soil,strong,1
weak,pesticide,1
pesticide,weak,1
weak,soil,1
soil,weak,1
much,room,1
room,much,1
much,smoke,1
smoke,much,1
small,room,1
room,small,1
small,smoke,1
smoke,small,1
is a lawyer,Aaron,1
Aaron,is a lawyer,1
is a lawyer,William,1
William,is a lawyer,1
knows nothing about law,Aaron,1
Aaron,knows nothing about law,1
knows nothing about law,William,1
William,knows nothing about law,1
avoid it,Brett,1
Brett,avoid it,1
avoid it,Kenneth,1
Kenneth,avoid it,1
be seductive,Brett,1
Brett,be seductive,1
be seductive,Kenneth,1
Kenneth,be seductive,1
nosy,Lawrence,1
Lawrence,nosy,1
nosy,Nelson,1
Nelson,nosy,1
secretive,Lawrence,1
Lawrence,secretive,1
secretive,Nelson,1
Nelson,secretive,1
excitement,Megan,1
Megan,excitement,1
excitement,Patricia,1
Patricia,excitement,1
romance,Megan,1
Megan,romance,1
romance,Patricia,1
Patricia,romance,1
needed,chest,1
chest,needed,1
needed,table,1
table,needed,1
provided,chest,1
chest,provided,1
provided,table,1
table,provided,1
extra,bombs,1
bombs,extra,1
extra,guns,1
guns,extra,1
not as,bombs,1
bombs,not as,1
not as,guns,1
guns,not as,1
large,boot,1
boot,large,1
large,foot,1
foot,large,1
small,boot,1
boot,small,1
small,foot,1
foot,small,1
didnt hire,Betty,1
Betty,didnt hire,1
didnt hire,Megan,1
Megan,didnt hire,1
hired,Betty,1
Betty,hired,1
hired,Megan,1
Megan,hired,1
alien to,Joel,1
Joel,alien to,1
alien to,Kevin,1
Kevin,alien to,1
familiar with,Joel,1
Joel,familiar with,1
familiar with,Kevin,1
Kevin,familiar with,1
freshly made,bread,1
bread,freshly made,1
freshly made,tortilla,1
tortilla,freshly made,1
getting moldy,bread,1
bread,getting moldy,1
getting moldy,tortilla,1
tortilla,getting moldy,1
answered,Jason,1
Jason,answered,1
answered,Michael,1
Michael,answered,1
asked,Jason,1
Jason,asked,1
asked,Michael,1
Michael,asked,1
athletic,Cynthia,1
Cynthia,athletic,1
athletic,Samantha,1
Samantha,athletic,1
lazy,Cynthia,1
Cynthia,lazy,1
lazy,Samantha,1
Samantha,lazy,1
clumsy,Derrick,1
Derrick,clumsy,1
clumsy,Robert,1
Robert,clumsy,1
experienced,Derrick,1
Derrick,experienced,1
experienced,Robert,1
Robert,experienced,1
asked for,Felicia,1
Felicia,asked for,1
asked for,Kayla,1
Kayla,asked for,1
offered,Felicia,1
Felicia,offered,1
offered,Kayla,1
Kayla,offered,1
dog food,Christopher,1
Christopher,dog food,1
dog food,Neil,1
Neil,dog food,1
mice,Christopher,1
Christopher,mice,1
mice,Neil,1
Neil,mice,1
cheaper,band,1
band,cheaper,1
cheaper,gemstone,1
gemstone,cheaper,1
pricier,band,1
band,pricier,1
pricier,gemstone,1
gemstone,pricier,1
a professional horticulturist,Brian,1
Brian,a professional horticulturist,1
a professional horticulturist,Ryan,1
Ryan,a professional horticulturist,1
new to gardening,Brian,1
Brian,new to gardening,1
new to gardening,Ryan,1
Ryan,new to gardening,1
loose,bracelet,1
bracelet,loose,1
loose,ring,1
ring,loose,1
tight,bracelet,1
bracelet,tight,1
tight,ring,1
ring,tight,1
healthy,diet,1
diet,healthy,1
healthy,vacation,1
vacation,healthy,1
local,diet,1
diet,local,1
local,vacation,1
vacation,local,1
bad,burn,1
burn,bad,1
bad,ointment,1
ointment,bad,1
good,burn,1
burn,good,1
good,ointment,1
ointment,good,1
less,Felicia,1
Felicia,less,1
less,Sarah,1
Sarah,less,1
more,Felicia,1
Felicia,more,1
more,Sarah,1
Sarah,more,1
absolutely refused,Christopher,1
Christopher,absolutely refused,1
absolutely refused,Jeffrey,1
Jeffrey,absolutely refused,1
was delighted,Christopher,1
Christopher,was delighted,1
was delighted,Jeffrey,1
Jeffrey,was delighted,1
coarse,diamond,1
diamond,coarse,1
coarse,emerald,1
emerald,coarse,1
prettier,diamond,1
diamond,prettier,1
prettier,emerald,1
emerald,prettier,1
fragile,floor,1
floor,fragile,1
fragile,pot,1
pot,fragile,1
hard,floor,1
floor,hard,1
hard,pot,1
pot,hard,1
fresh,Derrick,1
Derrick,fresh,1
fresh,Joseph,1
Joseph,fresh,1
smelly,Derrick,1
Derrick,smelly,1
smelly,Joseph,1
Joseph,smelly,1
narrow,cash,1
cash,narrow,1
narrow,purse,1
purse,narrow,1
wide,cash,1
cash,wide,1
wide,purse,1
purse,wide,1
earlier,Cynthia,1
Cynthia,earlier,1
earlier,Rachel,1
Rachel,earlier,1
later,Cynthia,1
Cynthia,later,1
later,Rachel,1
Rachel,later,1
did not know,Felicia,1
Felicia,did not know,1
did not know,Jennifer,1
Jennifer,did not know,1
knew,Felicia,1
Felicia,knew,1
knew,Jennifer,1
Jennifer,knew,1
experience,Erin,1
Erin,experience,1
experience,Patricia,1
Patricia,experience,1
trouble,Erin,1
Erin,trouble,1
trouble,Patricia,1
Patricia,trouble,1
limited,olympic,1
olympic,limited,1
limited,world cup,1
world cup,limited,1
variant,olympic,1
olympic,variant,1
variant,world cup,1
world cup,variant,1
bought,crayons,1
crayons,bought,1
bought,pencils,1
pencils,bought,1
tiny,crayons,1
crayons,tiny,1
tiny,pencils,1
pencils,tiny,1
resiliant,sunburn,1
sunburn,resiliant,1
resiliant,vasectomy,1
vasectomy,resiliant,1
sensitive,sunburn,1
sunburn,sensitive,1
sensitive,vasectomy,1
vasectomy,sensitive,1
darker,basement,1
basement,darker,1
darker,shed,1
shed,darker,1
lighter,basement,1
basement,lighter,1
lighter,shed,1
shed,lighter,1
quicker,chemical,1
chemical,quicker,1
quicker,vinegar,1
vinegar,quicker,1
slower,chemical,1
chemical,slower,1
slower,vinegar,1
vinegar,slower,1
accidentally dropped dirt there,Benjamin,1
Benjamin,accidentally dropped dirt there,1
accidentally dropped dirt there,Samuel,1
Samuel,accidentally dropped dirt there,1
despises grime,Benjamin,1
Benjamin,despises grime,1
despises grime,Samuel,1
Samuel,despises grime,1
quick,meals,1
meals,quick,1
quick,snacks,1
snacks,quick,1
timeconsuming,meals,1
meals,timeconsuming,1
timeconsuming,snacks,1
snacks,timeconsuming,1
flimsy,concrete,1
concrete,flimsy,1
flimsy,straw,1
straw,flimsy,1
solid,concrete,1
concrete,solid,1
solid,straw,1
straw,solid,1
less,Christine,1
Christine,less,1
less,Tanya,1
Tanya,less,1
more,Christine,1
Christine,more,1
more,Tanya,1
Tanya,more,1
brighter,ball,1
ball,brighter,1
brighter,stick,1
stick,brighter,1
duller,ball,1
ball,duller,1
duller,stick,1
stick,duller,1
ashamed,Kayla,1
Kayla,ashamed,1
ashamed,Mary,1
Mary,ashamed,1
bullied,Kayla,1
Kayla,bullied,1
bullied,Mary,1
Mary,bullied,1
cynic,Jennifer,1
Jennifer,cynic,1
cynic,Tanya,1
Tanya,cynic,1
romantic,Jennifer,1
Jennifer,romantic,1
romantic,Tanya,1
Tanya,romantic,1
above,fridge,1
fridge,above,1
above,pantry,1
pantry,above,1
behind stuff in,fridge,1
fridge,behind stuff in,1
behind stuff in,pantry,1
pantry,behind stuff in,1
comedy,movie,1
movie,comedy,1
comedy,show,1
show,comedy,1
drama,movie,1
movie,drama,1
drama,show,1
show,drama,1
high,apartments,1
apartments,high,1
high,offices,1
offices,high,1
low,apartments,1
apartments,low,1
low,offices,1
offices,low,1
efficient,Emily,1
Emily,efficient,1
efficient,Mary,1
Mary,efficient,1
inefficient,Emily,1
Emily,inefficient,1
inefficient,Mary,1
Mary,inefficient,1
artist,Donald,1
Donald,artist,1
artist,Ryan,1
Ryan,artist,1
commissioned,Donald,1
Donald,commissioned,1
commissioned,Ryan,1
Ryan,commissioned,1
made,Donald,1
Donald,made,1
made,Ryan,1
Ryan,made,1
person,Donald,1
Donald,person,1
person,Ryan,1
Ryan,person,1
large,ball,1
ball,large,1
large,basket,1
basket,large,1
small,ball,1
ball,small,1
small,basket,1
basket,small,1
disappointed,Christine,1
Christine,disappointed,1
disappointed,Jennifer,1
Jennifer,disappointed,1
pleased,Christine,1
Christine,pleased,1
pleased,Jennifer,1
Jennifer,pleased,1
poor,cleanser,1
cleanser,poor,1
poor,cream,1
cream,poor,1
proper,cleanser,1
cleanser,proper,1
proper,cream,1
cream,proper,1
abundant,fair,1
fair,abundant,1
abundant,market,1
market,abundant,1
few,fair,1
fair,few,1
few,market,1
market,few,1
important,home,1
home,important,1
important,workplace,1
workplace,important,1
trivial,home,1
home,trivial,1
trivial,workplace,1
workplace,trivial,1
complex,tank,1
tank,complex,1
complex,vehicle,1
vehicle,complex,1
simple,tank,1
tank,simple,1
simple,vehicle,1
vehicle,simple,1
misunderstood,Derrick,1
Derrick,misunderstood,1
misunderstood,Ian,1
Ian,misunderstood,1
understood,Derrick,1
Derrick,understood,1
understood,Ian,1
Ian,understood,1
new,flute,1
flute,new,1
new,shofar,1
shofar,new,1
old,flute,1
flute,old,1
old,shofar,1
shofar,old,1
a professional,Kenneth,1
Kenneth,a professional,1
a professional,Neil,1
Neil,a professional,1
an amateur,Kenneth,1
Kenneth,an amateur,1
an amateur,Neil,1
Neil,an amateur,1
instant pot,ingredients,1
ingredients,instant pot,1
instant pot,instant pot,1
instant pot,instant pot,1
the,ingredients,1
ingredients,the,1
the,instant pot,1
instant pot,the,1
them,ingredients,1
ingredients,them,1
them,instant pot,1
instant pot,them,1
better,Elena,1
Elena,better,1
better,Lindsey,1
Lindsey,better,1
worse,Elena,1
Elena,worse,1
worse,Lindsey,1
Lindsey,worse,1
strong,Derrick,1
Derrick,strong,1
strong,Samuel,1
Samuel,strong,1
weak,Derrick,1
Derrick,weak,1
weak,Samuel,1
Samuel,weak,1
angry,Hunter,1
Hunter,angry,1
angry,Matthew,1
Matthew,angry,1
supportive,Hunter,1
Hunter,supportive,1
supportive,Matthew,1
Matthew,supportive,1
enjoys crab legs,Betty,1
Betty,enjoys crab legs,1
enjoys crab legs,Sarah,1
Sarah,enjoys crab legs,1
wants her to be happy,Betty,1
Betty,wants her to be happy,1
wants her to be happy,Sarah,1
Sarah,wants her to be happy,1
lost,Michael,1
Michael,lost,1
lost,Steven,1
Steven,lost,1
won,Michael,1
Michael,won,1
won,Steven,1
Steven,won,1
dentist,Lindsey,1
Lindsey,dentist,1
dentist,Tanya,1
Tanya,dentist,1
psychologist,Lindsey,1
Lindsey,psychologist,1
psychologist,Tanya,1
Tanya,psychologist,1
because,Ian,1
Ian,because,1
because,Randy,1
Randy,because,1
but,Ian,1
Ian,but,1
but,Randy,1
Randy,but,1
lazy about,Joel,1
Joel,lazy about,1
lazy about,William,1
William,lazy about,1
tired of,Joel,1
Joel,tired of,1
tired of,William,1
William,tired of,1
better,Jason,1
Jason,better,1
better,Justin,1
Justin,better,1
worse,Jason,1
Jason,worse,1
worse,Justin,1
Justin,worse,1
thin,doorway,1
doorway,thin,1
thin,structure,1
structure,thin,1
wide,doorway,1
doorway,wide,1
wide,structure,1
structure,wide,1
bicycle,Dennis,1
Dennis,bicycle,1
bicycle,Randy,1
Randy,bicycle,1
van,Dennis,1
Dennis,van,1
van,Randy,1
Randy,van,1
heavy,toolboxes,1
toolboxes,heavy,1
heavy,tools,1
tools,heavy,1
weak,toolboxes,1
toolboxes,weak,1
weak,tools,1
tools,weak,1
doesnt have,Kenneth,1
Kenneth,doesnt have,1
doesnt have,Matthew,1
Matthew,doesnt have,1
has,Kenneth,1
Kenneth,has,1
has,Matthew,1
Matthew,has,1
accept no payment,Angela,1
Angela,accept no payment,1
accept no payment,Natalie,1
Natalie,accept no payment,1
admit it,Angela,1
Angela,admit it,1
admit it,Natalie,1
Natalie,admit it,1
damaged,Angela,1
Angela,damaged,1
damaged,Natalie,1
Natalie,damaged,1
had,Angela,1
Angela,had,1
had,Natalie,1
Natalie,had,1
rare,cure,1
cure,rare,1
rare,disease,1
disease,rare,1
widespread,cure,1
cure,widespread,1
widespread,disease,1
disease,widespread,1
believe,Natalie,1
Natalie,believe,1
believe,Tanya,1
Tanya,believe,1
frighten,Natalie,1
Natalie,frighten,1
frighten,Tanya,1
Tanya,frighten,1
poor,Brett,1
Brett,poor,1
poor,Neil,1
Neil,poor,1
sharp,Brett,1
Brett,sharp,1
sharp,Neil,1
Neil,sharp,1
stronger,coyotes,1
coyotes,stronger,1
stronger,wolves,1
wolves,stronger,1
weaker,coyotes,1
coyotes,weaker,1
weaker,wolves,1
wolves,weaker,1
bought,Kenneth,1
Kenneth,bought,1
bought,Nick,1
Nick,bought,1
sold,Kenneth,1
Kenneth,sold,1
sold,Nick,1
Nick,sold,1
new,supplement,1
supplement,new,1
new,vitamin,1
vitamin,new,1
old,supplement,1
supplement,old,1
old,vitamin,1
vitamin,old,1
louder,computer,1
computer,louder,1
louder,stereo,1
stereo,louder,1
quieter,computer,1
computer,quieter,1
quieter,stereo,1
stereo,quieter,1
healthy,obesity,1
obesity,healthy,1
healthy,thin,1
thin,healthy,1
unhealthy,obesity,1
obesity,unhealthy,1
